"","word","mRT","acc"
"20515","sangria",805,0.702702702702703
"20516","sanguine",771.631578947368,0.5
"20517","sank",591.111111111111,0.947368421052632
"20518","sanskrit",773.4,0.256410256410256
"20519","sap",620.413793103448,0.763157894736842
"20520","sapience",838.5,0.153846153846154
"20521","sapient",906.1,0.277777777777778
"20522","sapling",718.62962962963,0.675
"20523","saplings",716,0.8
"20524","sapped",644.181818181818,0.55
"20525","sapper",813.4,0.25
"20526","sappers",742.6,0.25
"20527","sapphic",740,0.0769230769230769
"20528","sapping",682.62962962963,0.675
"20529","sappy",761.2,0.394736842105263
"20530","saps",717.807692307692,0.684210526315789
"20531","sapwood",718,0.153846153846154
"20532","sardine",650.638888888889,0.9
"20533","sardines",663.514285714286,0.921052631578947
"20534","sarge",818.333333333333,0.236842105263158
"20535","sari",803.692307692308,0.342105263157895
"20536","saris",868.888888888889,0.236842105263158
"20537","sarky",993.6,0.263157894736842
"20538","sarong",712.55,0.5
"20539","sarongs",828.714285714286,0.567567567567568
"20540","sash",685.862068965517,0.725
"20541","sashay",858,0.243243243243243
"20542","sashayed",937.5,0.205128205128205
"20543","sashes",741.851851851852,0.692307692307692
"20544","sass",940.285714285714,0.175
"20545","sassed",775.2,0.263157894736842
"20546","sassy",660.645161290323,0.815789473684211
"20547","sat",612.615384615385,0.975
"20548","satan",612.289473684211,1
"20549","satchel",650.405405405405,0.925
"20550","satchels",653.617647058824,0.85
"20551","sate",870.8,0.131578947368421
"20552","sated",809.7,0.263157894736842
"20553","sateen",1047.5,0.0526315789473684
"20554","sates",595.4,0.131578947368421
"20555","satin",613.184210526316,0.95
"20556","sating",792.142857142857,0.175
"20557","saturn",627.054054054054,0.973684210526316
"20558","satyr",820.428571428571,0.368421052631579
"20559","satyrs",710.6875,0.4
"20560","sauce",541.384615384615,0.975
"20561","sauced",752.65625,0.842105263157895
"20562","saucepan",629.459459459459,0.973684210526316
"20563","saucepans",643.918918918919,0.973684210526316
"20564","saucer",618.2,1
"20565","saucers",616.564102564103,0.975
"20566","sauces",582.447368421053,1
"20567","saucing",645.434782608696,0.575
"20568","saucy",549.75,0.947368421052632
"20569","sauna",566.973684210526,0.974358974358974
"20570","saunas",652.459459459459,0.948717948717949
"20571","saunter",736.066666666667,0.75
"20572","sauntered",731.9,0.75
"20573","saunters",665.607142857143,0.7
"20574","saurian",792.5,0.0526315789473684
"20575","sausage",545.72972972973,0.973684210526316
"20576","sauternes",953.75,0.105263157894737
"20577","sauté",690.275862068965,0.763157894736842
"20578","sautéed",811.483870967742,0.775
"20579","savage",558.282051282051,0.975
"20580","savaged",632.459459459459,0.973684210526316
"20581","savant",677.529411764706,0.447368421052632
"20582","savants",771.833333333333,0.315789473684211
"20583","save",507.166666666667,0.947368421052632
"20584","saved",603.297297297297,0.973684210526316
"20585","saver",649.942857142857,0.945945945945946
"20586","savers",706,0.837837837837838
"20587","saves",635.645161290323,0.775
"20588","saving",553.631578947368,1
"20589","savings",556.179487179487,0.975
"20590","saviour",557.702702702703,1
"20591","saviours",638.5,1
"20592","savour",580.435897435897,0.975
"20593","savoured",627.894736842105,0.974358974358974
"20594","savours",659.243243243243,0.973684210526316
"20595","savoy",658.242424242424,0.846153846153846
"20596","savvy",703.777777777778,0.75
"20597","saw",497.820512820513,0.975
"20598","sawdust",623.444444444444,0.972972972972973
"20599","sawed",704.038461538462,0.684210526315789
"20600","sawing",739.371428571429,0.875
"20601","sawmill",822,0.5
"20602","sawmills",716.421052631579,0.5
"20603","sawn",666.941176470588,0.447368421052632
"20604","saws",616.179487179487,0.975
"20605","sawyer",679.6,0.641025641025641
"20606","sawyers",788.176470588235,0.447368421052632
"20607","sax",680.571428571429,0.583333333333333
"20608","saxes",787.625,0.210526315789474
"20609","saxon",583.225806451613,0.815789473684211
"20610","saxons",691.333333333333,0.891891891891892
"20611","say",566.361111111111,0.9
"20612","saying",512.65,1
"20613","sayings",664.717948717949,0.975
"20614","says",561.315789473684,0.95
"20615","scab",601.805555555556,0.947368421052632
"20616","scabbard",680.823529411765,0.425
"20617","scabbards",744.529411764706,0.425
"20618","scabbed",787.2,0.641025641025641
"20619","scabby",751.1875,0.864864864864865
"20620","scabies",794.277777777778,0.486486486486487
"20621","scabious",795.636363636364,0.297297297297297
"20622","scabrous",782.8,0.131578947368421
"20623","scabs",667.526315789474,0.95
"20624","scads",985.5,0.105263157894737
"20625","scaffold",617.157894736842,0.95
"20626","scalar",758.3,0.27027027027027
"20627","scalars",910.428571428571,0.189189189189189
"20628","scald",682.588235294118,0.871794871794872
"20629","scalded",696.705882352941,0.918918918918919
"20630","scalding",637.512820512821,0.975
"20631","scalds",673.852941176471,0.85
"20632","scale",600.789473684211,1
"20633","scaled",658.15625,0.842105263157895
"20634","scalene",1026.35714285714,0.358974358974359
"20635","scales",633.230769230769,0.975
"20636","scaling",710.166666666667,0.789473684210526
"20637","scallop",634.540540540541,0.948717948717949
"20638","scalloped",706.258064516129,0.837837837837838
"20639","scallops",620.948717948718,0.975
"20640","scalp",572,1
"20641","scalped",610,0.974358974358974
"20642","scalpel",731.058823529412,0.85
"20643","scalpels",836.678571428571,0.756756756756757
"20644","scalping",687.805555555556,0.9
"20645","scalps",644.363636363636,0.868421052631579
"20646","scaly",899.529411764706,0.447368421052632
"20647","scamp",714.92,0.641025641025641
"20648","scamped",593.263157894737,0.542857142857143
"20649","scamper",741.194444444444,0.923076923076923
"20650","scampered",714.324324324324,0.925
"20651","scampers",770.3125,0.864864864864865
"20652","scampi",678.90625,0.8
"20653","scamps",735.708333333333,0.648648648648649
"20654","scan",542.324324324324,0.973684210526316
"20655","scandal",602.475,1
"20656","scandals",660.230769230769,0.975
"20657","scanned",601.5,0.947368421052632
"20658","scanner",571.131578947368,0.974358974358974
"20659","scanners",629.789473684211,1
"20660","scanning",607,1
"20661","scans",567.684210526316,1
"20662","scant",735.258064516129,0.775
"20663","scants",708.333333333333,0.324324324324324
"20664","scanty",690.947368421053,0.475
"20665","scapegoat",657.942857142857,0.875
"20666","scapegoats",718.942857142857,0.921052631578947
"20667","scapegrace",710.5,0.111111111111111
"20668","scar",560.5,0.947368421052632
"20669","scarab",863.722222222222,0.486486486486487
"20670","scarabs",759.1,0.512820512820513
"20671","scarce",680.5,0.894736842105263
"20672","scarcely",727.333333333333,0.947368421052632
"20673","scarcer",926.36,0.641025641025641
"20674","scarcest",1104.68421052632,0.542857142857143
"20675","scare",602.131578947368,0.95
"20676","scarecrow",654.794871794872,0.975
"20677","scarecrows",717.974358974359,0.975
"20678","scared",574.131578947368,0.95
"20679","scares",624.837837837838,0.925
"20680","scarf",540,1
"20681","scarfs",597.567567567568,0.973684210526316
"20682","scarier",680.885714285714,0.972222222222222
"20683","scaring",630.09375,0.842105263157895
"20684","scarlet",678.971428571429,0.945945945945946
"20685","scarlets",680.28125,0.914285714285714
"20686","scarp",679.3125,0.4
"20687","scarper",773.793103448276,0.743589743589744
"20688","scarpered",749.642857142857,0.717948717948718
"20689","scarpers",810.678571428571,0.756756756756757
"20690","scarps",919.444444444444,0.236842105263158
"20691","scarred",632.055555555556,0.972972972972973
"20692","scarring",718.694444444444,0.923076923076923
"20693","scars",543.789473684211,1
"20694","scarves",610.486486486486,1
"20695","scary",546.55,1
"20696","scat",716.8,0.526315789473684
"20697","scathing",773.342857142857,0.875
"20698","scats",736.071428571429,0.358974358974359
"20699","scatter",571.657142857143,0.945945945945946
"20700","scattered",575.135135135135,0.925
"20701","scatters",604.026315789474,0.974358974358974
"20702","scatty",659.545454545455,0.868421052631579
"20703","scavenge",680.387096774194,0.861111111111111
"20704","scavenged",655.861111111111,0.923076923076923
"20705","scene",562.384615384615,0.975
"20706","scenes",576.102564102564,0.975
"20707","scenic",723.677419354839,0.861111111111111
"20708","scent",544.435897435897,0.975
"20709","scented",655.794117647059,0.894736842105263
"20710","scenting",731.272727272727,0.846153846153846
"20711","scentless",695.771428571429,0.875
"20712","scents",596.410256410256,0.975
"20713","sceptic",674.861111111111,0.9
"20714","sceptics",720.794871794872,0.975
"20715","sceptre",776.964285714286,0.7
"20716","sceptred",881.363636363636,0.314285714285714
"20717","sceptres",895.48,0.641025641025641
"20718","schedule",588.684210526316,1
"20719","scheduled",670.974358974359,0.975
"20720","schedules",649.447368421053,1
"20721","schema",687.333333333333,0.525
"20722","scheme",539.405405405405,0.925
"20723","schemed",725.764705882353,0.894736842105263
"20724","schemer",923.176470588235,0.447368421052632
"20725","schemers",758.913043478261,0.621621621621622
"20726","schemes",580.875,1
"20727","scheming",732.8,0.945945945945946
"20728","scherzo",1025.66666666667,0.075
"20729","scherzos",654.5,0.0512820512820513
"20730","schism",806.066666666667,0.394736842105263
"20731","schisms",778.833333333333,0.315789473684211
"20732","schist",874.666666666667,0.153846153846154
"20733","schizoid",813.071428571429,0.358974358974359
"20734","schmaltz",775.666666666667,0.236842105263158
"20735","schmaltzy",845.5,0.108108108108108
"20736","schnapps",795.727272727273,0.578947368421053
"20737","schnitzel",791.086956521739,0.575
"20738","scholar",624.263157894737,1
"20739","scholars",606.027027027027,0.973684210526316
"20740","school",508.775,1
"20741","schoolboy",639.333333333333,0.947368421052632
"20742","schoolboys",636.828571428571,0.972222222222222
"20743","schooled",678.307692307692,0.975
"20744","schoolgirl",627.74358974359,0.975
"20745","schoolgirls",624.947368421053,0.95
"20746","schoolhouse",660.074074074074,0.710526315789474
"20747","schooling",672.916666666667,0.972972972972973
"20748","schoolman",632.866666666667,0.375
"20749","schoolmarm",878,0.0526315789473684
"20750","schoolmate",672.5,0.894736842105263
"20751","schoolmates",642.972972972973,0.948717948717949
"20752","schoolmen",626.285714285714,0.368421052631579
"20753","schools",569.078947368421,1
"20754","schoolwork",659.375,0.888888888888889
"20755","schooner",693.666666666667,0.225
"20756","schooners",766.75,0.3
"20757","science",561.324324324324,1
"20758","scion",821.571428571429,0.184210526315789
"20759","scions",911.8,0.263157894736842
"20760","scissor",628.210526315789,0.974358974358974
"20761","scissored",753.166666666667,0.947368421052632
"20762","scissors",536.875,1
"20763","scoff",643.866666666667,0.789473684210526
"20764","scoffed",645.645161290323,0.861111111111111
"20765","scoffers",677.789473684211,0.487179487179487
"20766","scoffing",631.470588235294,0.918918918918919
"20767","scoffs",672.59375,0.864864864864865
"20768","scold",675.277777777778,0.9
"20769","scolded",661.918918918919,0.973684210526316
"20770","scolding",610.944444444444,0.9
"20771","scoldings",688.666666666667,0.891891891891892
"20772","scolds",669.27027027027,0.973684210526316
"20773","sconce",980.909090909091,0.289473684210526
"20774","sconces",861.2,0.27027027027027
"20775","scone",564.028571428571,0.875
"20776","scones",552.026315789474,0.95
"20777","scoop",568.552631578947,0.95
"20778","scooped",730.078947368421,0.95
"20779","scooping",745.848484848485,0.846153846153846
"20780","scoops",611.975,1
"20781","scoot",685.827586206897,0.763157894736842
"20782","scooted",709.75,0.8
"20783","scooter",579.628571428571,0.945945945945946
"20784","scooters",621.5,0.95
"20785","scooting",702.75,0.7
"20786","scoots",731.851851851852,0.710526315789474
"20787","scope",654.194444444444,0.947368421052632
"20788","scorch",717.885714285714,0.921052631578947
"20789","scorched",655.162162162162,0.948717948717949
"20790","scorcher",726.354838709677,0.861111111111111
"20791","scorchers",807.8,0.897435897435897
"20792","scorches",704.666666666667,0.947368421052632
"20793","scorching",670.75,0.947368421052632
"20794","score",530.625,1
"20795","scoreboard",621.027027027027,0.973684210526316
"20796","scoreboards",666.45,1
"20797","scorecard",735.620689655172,0.763157894736842
"20798","scorecards",839.225806451613,0.815789473684211
"20799","scored",580.5,1
"20800","scoreless",751.925925925926,0.692307692307692
"20801","scorer",641.666666666667,0.868421052631579
"20802","scorers",653.9,0.810810810810811
"20803","scores",534.25,1
"20804","scoring",608.684210526316,0.95
"20805","scorn",611.4,1
"20806","scorned",643.676470588235,0.894736842105263
"20807","scornful",608.894736842105,0.95
"20808","scorning",638.515151515152,0.825
"20809","scorns",643.361111111111,0.923076923076923
"20810","scorpion",571.542857142857,0.945945945945946
"20811","scorpions",594.378378378378,0.973684210526316
"20812","scot",686.518518518518,0.72972972972973
"20813","scotch",634.428571428571,0.945945945945946
"20814","scotched",834.1,0.526315789473684
"20815","scotches",737.052631578947,0.487179487179487
"20816","scotching",810.5,0.25
"20817","scotchman",762.653846153846,0.722222222222222
"20818","scots",761.166666666667,0.631578947368421
"20819","scotsman",683.933333333333,0.810810810810811
"20820","scotsmen",703.857142857143,0.897435897435897
"20821","scottish",602.564102564103,0.975
"20822","scoundrel",712.485714285714,0.921052631578947
"20823","scoundrels",730.162162162162,0.925
"20824","scour",638.6,0.875
"20825","scoured",631.944444444444,0.9
"20826","scourge",648.428571428571,0.756756756756757
"20827","scourged",728.2,0.769230769230769
"20828","scourges",808.666666666667,0.72972972972973
"20829","scourging",847.423076923077,0.722222222222222
"20830","scours",710.65625,0.8
"20831","scout",539.725,1
"20832","scouted",640.102564102564,0.975
"20833","scouting",580.5,0.95
"20834","scouts",591.175,1
"20835","scow",682,0.0789473684210526
"20836","scowl",589.147058823529,0.85
"20837","scowled",679.315789473684,0.95
"20838","scowling",659.944444444444,0.947368421052632
"20839","scowls",602.742857142857,0.921052631578947
"20840","scows",652.125,0.216216216216216
"20841","scrabble",613.55,1
"20842","scrabbled",668,0.923076923076923
"20843","scrabbles",672.085714285714,0.921052631578947
"20844","scrabbling",716.548387096774,0.794871794871795
"20845","scrag",721.1875,0.41025641025641
"20846","scragged",751,0.421052631578947
"20847","scraggy",640,0.567567567567568
"20848","scrags",730.2,0.27027027027027
"20849","scram",703.6,0.75
